nmr.gene_id,nmr.symbol,mouse.gene_id,mouse.symbol
101705683,LOC101705683,ENSMUSG00000051486,Pcdhb11
101706049,Slc25a2,ENSMUSG00000050304,Slc25a2
101706395,Taf7,ENSMUSG00000051316,Taf7
101698765,Pcdhga1,ENSMUSG00000103144,Pcdhga1
101708106,Diaph1,ENSMUSG00000024456,Diaph1
101708680,Hdac3,ENSMUSG00000024454,Hdac3
101711695,Rell2,ENSMUSG00000044024,Rell2
101710353,Fchsd1,ENSMUSG00000038524,Fchsd1
101709044,Arap3,ENSMUSG00000024451,Arap3
101712998,Pcdh1,ENSMUSG00000051375,Pcdh1
101714192,Kiaa0141,ENSMUSG00000024442,0610009O20Rik
101713614,Pcdh12,ENSMUSG00000024440,Pcdh12
101714536,Rnf14,ENSMUSG00000060450,Rnf14
101714889,Gnpda1,ENSMUSG00000052102,Gnpda1
101715734,Ndfip1,ENSMUSG00000024425,Ndfip1
101716643,Spry4,ENSMUSG00000024427,Spry4
101717777,Fgf1,ENSMUSG00000036585,Fgf1
101722101,Nr3c1,ENSMUSG00000024431,Nr3c1
101724566,Yipf5,ENSMUSG00000024487,Yipf5
101725692,Kctd16,ENSMUSG00000051401,Kctd16
101726424,Prelid2,ENSMUSG00000056671,Prelid2
101696288,Sh3rf2,ENSMUSG00000057719,Sh3rf2
101696647,Grxcr2,ENSMUSG00000073574,Grxcr2
101697382,Plac8l1,ENSMUSG00000059455,Plac8l1
101697750,Lars,ENSMUSG00000024493,Lars
101698512,Rbm27,ENSMUSG00000024491,Rbm27
101699239,Pou4f3,ENSMUSG00000024497,Pou4f3
101699595,Tcerg1,ENSMUSG00000024498,Tcerg1
101704841,Gpr151,ENSMUSG00000042816,Gpr151
101700573,Ppp2r2b,ENSMUSG00000024500,Ppp2r2b
101702341,Stk32a,ENSMUSG00000039954,Stk32a
101702923,Dpysl3,ENSMUSG00000024501,Dpysl3
101703503,Jakmip2,ENSMUSG00000024502,Jakmip2
101704124,Spink1,ENSMUSG00000024503,Spink1
101704479,Scgb3a2,ENSMUSG00000038791,Scgb3a2
101704838,LOC101704838,ENSMUSG00000071858,Gm94
101705936,Spink5,ENSMUSG00000055561,Spink5
106010171,Spink14,ENSMUSG00000051050,Spink14
101705939,LOC101705939,ENSMUSG00000055095,Spink6
101706282,LOC101706282,ENSMUSG00000060201,Spink7
101706659,LOC101706659,ENSMUSG00000110576,RP23-411I6.1
101707024,Fbxo38,ENSMUSG00000042211,Fbxo38
101707865,Htr4,ENSMUSG00000026322,Htr4
101708921,Adrb2,ENSMUSG00000045730,Adrb2
101709646,Sh3tc2,ENSMUSG00000045629,Sh3tc2
101709983,Ablim3,ENSMUSG00000032735,Ablim3
101712764,Afap1l1,ENSMUSG00000033032,Afap1l1
101713615,Grpel2,ENSMUSG00000024580,Grpel2
101714193,Pcyox1l,ENSMUSG00000024579,Pcyox1l
101714537,Il17b,ENSMUSG00000024578,Il17b
101715121,Csnk1a1,ENSMUSG00000024576,Csnk1a1
101716170,Arhgef37,ENSMUSG00000045094,Arhgef37
101717446,Ppargc1b,ENSMUSG00000033871,Ppargc1b
101718823,Pde6a,ENSMUSG00000024575,Pde6a
101719163,Slc26a2,ENSMUSG00000034320,Slc26a2
101720576,Hmgxb3,ENSMUSG00000024622,Hmgxb3
101719513,Csf1r,ENSMUSG00000024621,Csf1r
101721151,Pdgfrb,ENSMUSG00000024620,Pdgfrb
101721517,Cdx1,ENSMUSG00000024619,Cdx1
101721872,Slc6a7,ENSMUSG00000052026,Slc6a7
101722229,Camk2a,ENSMUSG00000024617,Camk2a
101723265,Arsi,ENSMUSG00000036412,Arsi
101707739,Tcof1,ENSMUSG00000024613,Tcof1
101723625,Cd74,ENSMUSG00000024610,Cd74
101724344,Rps14,ENSMUSG00000024608,Rps14
101725305,Ndst1,ENSMUSG00000054008,Ndst1
101726425,Synpo,ENSMUSG00000043079,Synpo
101696767,Myoz3,ENSMUSG00000049173,Myoz3
101697142,Rbm22,ENSMUSG00000024604,Rbm22
101697514,Dctn4,ENSMUSG00000024603,Dctn4
101698125,Smim3,ENSMUSG00000038059,Smim3
101698514,LOC101698514,ENSMUSG00000090942,F830016B08Rik
101701741,Chsy3,ENSMUSG00000058152,Chsy3
101702097,Kiaa1024l,ENSMUSG00000050875,A730017C20Rik
101702440,Adamts19,ENSMUSG00000053441,Adamts19
101709879,Isoc1,ENSMUSG00000024601,Isoc1
101702783,Slc27a6,ENSMUSG00000024600,Slc27a6
101704839,Fbn2,ENSMUSG00000024598,Fbn2
101705564,Slc12a2,ENSMUSG00000024597,Slc12a2
101705937,Ctxn3,ENSMUSG00000069372,Ctxn3
101706509,Prrc1,ENSMUSG00000024594,Prrc1
101707126,Megf10,ENSMUSG00000024593,Megf10
101708683,LOC101708683,ENSMUSG00000024592,C330018D20Rik
101709531,3-Mar,ENSMUSG00000032656,3-Mar
101709878,Lmnb1,ENSMUSG00000024590,Lmnb1
101710598,Phax,ENSMUSG00000008301,Phax
101711696,Aldh7a1,ENSMUSG00000053644,Aldh7a1
101712518,Gramd3,ENSMUSG00000001700,Gramd3
101715611,Znf608,ENSMUSG00000052713,Zfp608
101717564,Csnk1g3,ENSMUSG00000073563,Csnk1g3
101719274,Cep120,ENSMUSG00000048799,Cep120
101720211,Prdm6,ENSMUSG00000069378,Prdm6
101720813,Ppic,ENSMUSG00000024538,Ppic
101721154,Snx24,ENSMUSG00000024535,Snx24
101721735,Snx2,ENSMUSG00000034484,Snx2
101723267,Sncaip,ENSMUSG00000024534,Sncaip
101723853,LOC101723853,ENSMUSG00000024532,1700034E13Rik
106007594,Znf474,ENSMUSG00000046886,Zfp474
101724460,Lox,ENSMUSG00000024529,Lox
101716290,Net1,ENSMUSG00000021215,Net1
101725309,Calml5,ENSMUSG00000033765,Calm4
101716865,Calml3,ENSMUSG00000063130,Calml3
101717779,Asb13,ENSMUSG00000033781,Asb13
101718359,Gdi2,ENSMUSG00000021218,Gdi2
101718932,Fam208b,ENSMUSG00000033799,Fam208b
101726427,Ankrd16,ENSMUSG00000047909,Ankrd16
101719984,Fbxo18,ENSMUSG00000058594,Fbxo18
101721276,Il15ra,ENSMUSG00000023206,Il15ra
101696651,Il2ra,ENSMUSG00000026770,Il2ra
101721629,Rbm17,ENSMUSG00000037197,Rbm17
101721976,Pfkfb3,ENSMUSG00000026773,Pfkfb3
101723737,LOC101723737,ENSMUSG00000041362,Shtn1
101724103,Prkcq,ENSMUSG00000026778,Prkcq
101724811,Sfmbt2,ENSMUSG00000061186,Sfmbt2
101725181,Itih5,ENSMUSG00000025780,Itih5
101725940,Itih2,ENSMUSG00000037254,Itih2
101696289,Kin,ENSMUSG00000037262,Kin
101696648,Atp5c1,ENSMUSG00000025781,Atp5c1
101698386,Taf3,ENSMUSG00000025782,Taf3
101698767,Gata3,ENSMUSG00000015619,Gata3
101700202,Celf2,ENSMUSG00000002107,Celf2
101704588,Usp6nl,ENSMUSG00000039046,Usp6nl
101706882,Echdc3,ENSMUSG00000039063,Echdc3
101707245,Proser2,ENSMUSG00000045319,Proser2
101707612,Upf2,ENSMUSG00000043241,Upf2
101707974,Pitrm1,ENSMUSG00000021193,Pitrm1
101709405,Pfkp,ENSMUSG00000021196,Pfkp
101701033,Adarb2,ENSMUSG00000052551,Adarb2
101711568,Wdr37,ENSMUSG00000021147,Wdr37
101712767,Idi1,ENSMUSG00000058258,Idi1
101713369,Gtpbp4,ENSMUSG00000021149,Gtpbp4
101713971,Larp4b,ENSMUSG00000033499,Larp4b
101715380,Dip2c,ENSMUSG00000048264,Dip2c
101715955,Zmynd11,ENSMUSG00000021156,Zmynd11
101718361,Chrm3,ENSMUSG00000046159,Chrm3
101719754,Zp4,ENSMUSG00000024734,Zp1
101703865,Ryr2,ENSMUSG00000021313,Ryr2
101720687,Mtr,ENSMUSG00000021311,Mtr
101721630,Actn2,ENSMUSG00000052374,Actn2
101722456,Heatr1,ENSMUSG00000050244,Heatr1
101723029,Lgals8,ENSMUSG00000057554,Lgals8
101704944,Edaradd,ENSMUSG00000095105,Edaradd
101723382,Ero1b,ENSMUSG00000057069,Ero1lb
101725569,Gpr137b,ENSMUSG00000021306,Gpr137b
101696415,Nid1,ENSMUSG00000005397,Nid1
101707129,Lyst,ENSMUSG00000019726,Lyst
101696772,Gng4,ENSMUSG00000021303,Gng4
101697517,B3galnt2,ENSMUSG00000039242,B3galnt2
101697898,Tbce,ENSMUSG00000039233,Tbce
101698516,Ggps1,ENSMUSG00000021302,Ggps1
101699242,Arid4b,ENSMUSG00000039219,Arid4b
101698882,Rbm34,ENSMUSG00000033931,Rbm34
101699852,Tomm20,ENSMUSG00000093904,Tomm20
101700442,Irf2bp2,ENSMUSG00000051495,Irf2bp2
101701527,Tarbp1,ENSMUSG00000090290,Tarbp1
101702099,LOC101702099,ENSMUSG00000051671,Coa6
101703053,Slc35f3,ENSMUSG00000057060,Slc35f3
101703396,Kcnk1,ENSMUSG00000033998,Kcnk1
101704125,LOC101704125,ENSMUSG00000031853,BC021891
101705803,Pcnxl2,ENSMUSG00000060212,Pcnx2
101704716,Ntpcr,ENSMUSG00000031851,Ntpcr
101706774,Map10,ENSMUSG00000050930,Map10
101707496,Sipa1l2,ENSMUSG00000001995,Sipa1l2
101709649,Disc1,ENSMUSG00000043051,Disc1
101708923,Tsnax,ENSMUSG00000056820,Tsnax
101709882,Egln1,ENSMUSG00000031987,Egln1
101710243,Sprtn,ENSMUSG00000031986,Sprtn
101711332,Exoc8,ENSMUSG00000074030,Exoc8
101712069,Gnpat,ENSMUSG00000031985,Gnpat
101711699,LOC101711699,ENSMUSG00000031984,2810004N23Rik
101712408,Trim67,ENSMUSG00000036913,Trim67
101713146,Fam89a,ENSMUSG00000043068,Fam89a
101713499,Arv1,ENSMUSG00000031982,Arv1
101715011,Ttc13,ENSMUSG00000037300,Ttc13
101716291,LOC101716291,ENSMUSG00000031983,2310022B05Rik
101716648,Capn9,ENSMUSG00000031981,Capn9
101717217,Agt,ENSMUSG00000031980,Agt
101717566,Cog2,ENSMUSG00000031979,Cog2
101717897,Pgbd5,ENSMUSG00000050751,Pgbd5
101718473,Galnt2,ENSMUSG00000089704,Galnt2
101719276,Urb2,ENSMUSG00000031976,Urb2
101719629,Taf5l,ENSMUSG00000038697,Taf5l
101711816,Abcb10,ENSMUSG00000031974,Abcb10
101721025,Nup133,ENSMUSG00000039509,Nup133
101721383,Acta1,ENSMUSG00000031972,Acta1
101721738,Ccsap,ENSMUSG00000031971,Ccsap
101722103,Rab4a,ENSMUSG00000019478,Rab4a
101723143,Rhou,ENSMUSG00000039960,Rhou
101715736,Supt20h,ENSMUSG00000027751,Supt20
101714894,Exosc8,ENSMUSG00000027752,Exosc8
101713618,Alg5,ENSMUSG00000036632,Alg5
101717218,Smad9,ENSMUSG00000027796,Smad9
101719989,Rfxap,ENSMUSG00000036615,Rfxap
101718136,Sertm1,ENSMUSG00000056306,Sertm1
101718933,Ccna1,ENSMUSG00000027793,Ccna1
101721028,Spg20,ENSMUSG00000036580,Spg20
101721386,Ccdc169,ENSMUSG00000048655,Ccdc169
101721741,Sohlh2,ENSMUSG00000027794,Sohlh2
101719985,Dclk1,ENSMUSG00000027797,Dclk1
101721156,Nbea,ENSMUSG00000027799,Nbea
101720817,Mab21l1,ENSMUSG00000056947,Mab21l1
101723031,Rfc3,ENSMUSG00000033970,Rfc3
101723739,Stard13,ENSMUSG00000016128,Stard13
101725183,Pds5b,ENSMUSG00000034021,Pds5b
101697387,N4bp2l2,ENSMUSG00000029655,N4bp2l2
101696292,N4bp2l1,ENSMUSG00000041132,N4bp2l1
101698015,Brca2,ENSMUSG00000041147,Brca2
101698390,Zar1l,ENSMUSG00000056586,Zar1l
101699486,Fry,ENSMUSG00000056602,Fry
101726431,Rxfp2,ENSMUSG00000053368,Rxfp2
101702442,B3glct,ENSMUSG00000051950,B3glct
101702785,Hsph1,ENSMUSG00000029657,Hsph1
101697015,LOC101697015,ENSMUSG00000029658,Wdr95
101703163,Tex26,ENSMUSG00000029660,Tex26
101697389,Medag,ENSMUSG00000029659,Medag
101704126,Alox5ap,ENSMUSG00000060063,Alox5ap
101704481,Uspl1,ENSMUSG00000041264,Uspl1
101705428,Hmgb1,ENSMUSG00000066551,Hmgb1
101706398,Katnal1,ENSMUSG00000041298,Katnal1
101707498,Ubl3,ENSMUSG00000001687,Ubl3
101708236,Slc7a1,ENSMUSG00000041313,Slc7a1
101709407,Mtus2,ENSMUSG00000029651,Mtus2
106010223,LOC106010223,ENSMUSG00000034867,Ankrd27
101710244,Slc46a3,ENSMUSG00000029650,Slc46a3
101710605,Pomp,ENSMUSG00000029649,Pomp
101711333,Flt1,ENSMUSG00000029648,Flt1
101711937,Pan3,ENSMUSG00000029647,Pan3
101713724,Flt3,ENSMUSG00000042817,Flt3
101714307,Urad,ENSMUSG00000075543,Urad
101714659,Cdx2,ENSMUSG00000029646,Cdx2
101715013,Pdx1,ENSMUSG00000029644,Pdx1
101715383,Gsx1,ENSMUSG00000053129,Gsx1
101715737,Polr1d,ENSMUSG00000029642,Polr1d
101716517,Lnx2,ENSMUSG00000016520,Lnx2
101716869,Mtif3,ENSMUSG00000016510,Mtif3
101701748,Gtf3a,ENSMUSG00000016503,Gtf3a
101717220,Rasl11a,ENSMUSG00000029641,Rasl11a
101717567,Rpl21,ENSMUSG00000041453,Rpl21
101717899,Usp12,ENSMUSG00000029640,Usp12
101718715,Gpr12,ENSMUSG00000041468,Gpr12
101719051,Wasf3,ENSMUSG00000029636,Wasf3
101719987,Cdk8,ENSMUSG00000029635,Cdk8
101721026,Rnf6,ENSMUSG00000029634,Rnf6
101721632,Shisa2,ENSMUSG00000044461,Shisa2
101721978,Atp8a2,ENSMUSG00000021983,Atp8a2
101722584,Nupl1,ENSMUSG00000063895,Nupl1
101723145,Mtmr6,ENSMUSG00000021987,Mtmr6
101723741,Amer2,ENSMUSG00000021986,Amer2
101724927,Spata13,ENSMUSG00000021990,Spata13
101726429,LOC101726429,ENSMUSG00000071347,C1qtnf9
101696293,Mipep,ENSMUSG00000021993,Mipep
101697520,Tnfrsf19,ENSMUSG00000060548,Tnfrsf19
101699487,Sacs,ENSMUSG00000048279,Sacs
101700577,Sgcg,ENSMUSG00000035296,Sgcg
101701530,Fgf9,ENSMUSG00000021974,Fgf9
101702226,Micu2,ENSMUSG00000021973,Micu2
101702786,Zdhhc20,ENSMUSG00000021969,Zdhhc20
101703758,Mrpl57,ENSMUSG00000021967,Mrpl57
101703398,Ska3,ENSMUSG00000021965,Ska3
101705060,Lats2,ENSMUSG00000021959,Lats2
101705942,Xpo4,ENSMUSG00000021952,Xpo4
101706285,N6amt2,ENSMUSG00000021951,Eef1akmt1
101707249,Il17d,ENSMUSG00000050222,Il17d
101707870,Ift88,ENSMUSG00000040040,Ift88
101708457,Cryl1,ENSMUSG00000021947,Cryl1
101709299,Gjb6,ENSMUSG00000040055,Gjb6
101710607,Gjb2,ENSMUSG00000046352,Gjb2
101711442,Gja3,ENSMUSG00000048582,Gja3
101711817,Zmym2,ENSMUSG00000021945,Zmym2
101713258,Zmym5,ENSMUSG00000040123,Zmym5
101714198,Pspc1,ENSMUSG00000021938,Pspc1
106007513,Mphosph8,ENSMUSG00000079184,Mphosph8
101715258,Parp4,ENSMUSG00000054509,Parp4
101715831,Cenpj,ENSMUSG00000064128,Cenpj
101716173,Rnf17,ENSMUSG00000000365,Rnf17
101711071,Atp12a,ENSMUSG00000022229,Atp12a
101717569,Bmper,ENSMUSG00000031963,Bmper
101714200,Prdm5,ENSMUSG00000029913,Prdm5
101714766,Ndnf,ENSMUSG00000049001,Ndnf
101715385,Tnip3,ENSMUSG00000044162,Tnip3
101716072,Qrfpr,ENSMUSG00000058400,Qrfpr
101717112,Anxa5,ENSMUSG00000027712,Anxa5
101718139,Exosc9,ENSMUSG00000027714,Exosc9
101717784,Ccna2,ENSMUSG00000027715,Ccna2
101718716,Bbs7,ENSMUSG00000037325,Bbs7
101719053,Trpc3,ENSMUSG00000027716,Trpc3
101719634,Kiaa1109,ENSMUSG00000037270,4932438A13Rik
101719868,Adad1,ENSMUSG00000027719,Adad1
101720581,Il2,ENSMUSG00000027720,Il2
101720915,Il21,ENSMUSG00000027718,Il21
101721278,Bbs12,ENSMUSG00000051444,Bbs12
101720583,Fgf2,ENSMUSG00000037225,Fgf2
101721875,Nudt6,ENSMUSG00000050174,Nudt6
101723993,Spata5,ENSMUSG00000027722,Spata5
101722459,Spry1,ENSMUSG00000037211,Spry1
101725828,Ankrd50,ENSMUSG00000044864,Ankrd50
101696655,Fat4,ENSMUSG00000046743,Fat4
101698392,Intu,ENSMUSG00000060798,Intu
101698774,Slc25a31,ENSMUSG00000069041,Slc25a31
101699137,Hspa4l,ENSMUSG00000025757,Hspa4l
101723384,Plk4,ENSMUSG00000025758,Plk4
101699855,Mfsd8,ENSMUSG00000025759,Mfsd8
101700448,LOC101700448,ENSMUSG00000037818,Abhd18
101700803,Pgrmc2,ENSMUSG00000049940,Pgrmc2
101702228,Jade1,ENSMUSG00000025764,Jade1
101724109,Sclt1,ENSMUSG00000059834,Sclt1
101705691,Pcdh10,ENSMUSG00000049100,Pcdh10
101706888,Pabpc4l,ENSMUSG00000090919,Pabpc4l
101708334,Pcdh18,ENSMUSG00000037892,Pcdh18
101709765,Slc7a11,ENSMUSG00000027737,Slc7a11
101710110,Noct,ENSMUSG00000023087,Noct
101711206,Elf2,ENSMUSG00000037174,Elf2
101713373,Mgarp,ENSMUSG00000037161,Mgarp
101714309,Ndufc1,ENSMUSG00000037152,Ndufc1
101713726,Naa15,ENSMUSG00000063273,Naa15
101715124,Rab33b,ENSMUSG00000027739,Rab33b
101715832,Setd7,ENSMUSG00000037111,Setd7
101716174,Mgst2,ENSMUSG00000074604,Mgst2
101717113,Maml3,ENSMUSG00000061143,Maml3
101708809,Lrrk2,ENSMUSG00000036273,Lrrk2
101705197,Slc2a13,ENSMUSG00000036298,Slc2a13
101709187,LOC101709187,ENSMUSG00000078932,CN725425
101706287,Abcd2,ENSMUSG00000055782,Abcd2
101707979,Kif21a,ENSMUSG00000022629,Kif21a
101709885,Cpne8,ENSMUSG00000052560,Cpne8
101710247,Alg10,ENSMUSG00000075470,Alg10b
101710610,Syt10,ENSMUSG00000063260,Syt10
101710970,Pkp2,ENSMUSG00000041957,Pkp2
101711336,Yars2,ENSMUSG00000022792,Yars2
101713152,Dnm1l,ENSMUSG00000022789,Dnm1l
101712073,Fgd4,ENSMUSG00000022788,Fgd4
101713727,Bicd1,ENSMUSG00000003452,Bicd1
101714204,LOC101714204,ENSMUSG00000051396,Hspa14
101716073,Kiaa1551,ENSMUSG00000032712,2810474O19Rik
101719518,Amn1,ENSMUSG00000068250,Amn1
101723499,Dennd5b,ENSMUSG00000030313,Dennd5b
101724575,Fam60a,ENSMUSG00000039985,Fam60a
101725572,Caprin2,ENSMUSG00000030309,Caprin2
101697651,Ipo8,ENSMUSG00000040029,Ipo8
101698394,Tmtc1,ENSMUSG00000030306,Tmtc1
101699961,Ergic2,ENSMUSG00000030304,Ergic2
101701162,Far2,ENSMUSG00000030303,Far2
101701535,Ccdc91,ENSMUSG00000030301,Ccdc91
101701876,Pthlh,ENSMUSG00000048776,Pthlh
101702229,Setbp1,ENSMUSG00000024548,Setbp1
101702575,Slc14a2,ENSMUSG00000024552,Slc14a2
101704132,Slc14a1,ENSMUSG00000059336,Slc14a1
101722233,Siglec15,ENSMUSG00000091055,Siglec15
101704724,Epg5,ENSMUSG00000039840,Epg5
101705064,Pstpip2,ENSMUSG00000025429,Pstpip2
101705806,Atp5a1,ENSMUSG00000025428,Atp5a1
101705432,Haus1,ENSMUSG00000041840,Haus1
101706402,LOC101706402,ENSMUSG00000047466,8030462N17Rik
101707502,Rnf165,ENSMUSG00000025427,Rnf165
101707875,Loxhd1,ENSMUSG00000032818,Loxhd1
101708460,St8sia5,ENSMUSG00000025425,St8sia5
101709303,Pias2,ENSMUSG00000025423,Pias2
101711571,Katnal2,ENSMUSG00000025420,Katnal2
101710844,Hdhd2,ENSMUSG00000025421,Hdhd2
101712886,Ier3ip1,ENSMUSG00000090000,Ier3ip1
101713262,Skor2,ENSMUSG00000091519,Skor2
101714203,Smad2,ENSMUSG00000024563,Smad2
101715960,Zbtb7c,ENSMUSG00000044646,Zbtb7c
101716758,Ctif,ENSMUSG00000052928,Ctif
101718588,Smad7,ENSMUSG00000025880,Smad7
101719519,Dym,ENSMUSG00000035765,Dym
101719168,LOC101719168,ENSMUSG00000036167,Pphln1
106010290,LOC106010290,ENSMUSG00000036299,BC031181
101720109,LOC101720109,ENSMUSG00000062328,Rpl17
101720691,Lipg,ENSMUSG00000053846,Lipg
101721744,Acaa2,ENSMUSG00000036880,Acaa2
101722462,Myo5b,ENSMUSG00000025885,Myo5b
101723743,Cfap53,ENSMUSG00000035394,Cfap53
101724111,Mbd1,ENSMUSG00000024561,Mbd1
101698776,Cxxc1,ENSMUSG00000024560,Cxxc1
101699857,Ska1,ENSMUSG00000036223,Ska1
101700581,Mapk4,ENSMUSG00000024558,Mapk4
101702230,Mro,ENSMUSG00000064036,Mro
101702791,Me2,ENSMUSG00000024556,Me2
101703402,Elac1,ENSMUSG00000036941,Elac1
101703764,Smad4,ENSMUSG00000024515,Smad4
101725068,Mex3c,ENSMUSG00000037253,Mex3c
101705571,Dcc,ENSMUSG00000060534,Dcc
101707030,Mbd2,ENSMUSG00000024513,Mbd2
101707390,Poli,ENSMUSG00000038425,Poli
101708461,Stard6,ENSMUSG00000079608,Stard6
101708116,LOC101708116,ENSMUSG00000044906,4930503L19Rik
101726554,Gpc5,ENSMUSG00000022112,Gpc5
101699492,Slitrk5,ENSMUSG00000033214,Slitrk5
101700320,Slitrk6,ENSMUSG00000045871,Slitrk6
101698134,Ccdc178,ENSMUSG00000024306,Ccdc178
101700685,Asxl3,ENSMUSG00000045215,Asxl3
101701404,Nol4,ENSMUSG00000041923,Nol4
101702677,Dtna,ENSMUSG00000024302,Dtna
101705572,Mapre2,ENSMUSG00000024277,Mapre2
101707504,Znf397,ENSMUSG00000063281,Zfp35
101706404,Znf24,ENSMUSG00000051469,Zfp24
101709188,Ino80c,ENSMUSG00000047989,Ino80c
101709888,Galnt1,ENSMUSG00000000420,Galnt1
101711706,LOC101711706,ENSMUSG00000024273,2700062C07Rik
101712526,Rprd1a,ENSMUSG00000040446,Rprd1a
101712890,Slc39a6,ENSMUSG00000024270,Slc39a6
101713265,Elp2,ENSMUSG00000024271,Elp2
101714313,Mocos,ENSMUSG00000039616,Mocos
101715266,Fhod3,ENSMUSG00000034295,Fhod3
101715623,Tpgs2,ENSMUSG00000024269,Tpgs2
101717004,Kiaa1328,ENSMUSG00000033632,AW554918
101717571,Celf4,ENSMUSG00000024268,Celf4
101720820,Pik3c3,ENSMUSG00000033628,Pik3c3
101722464,Rit2,ENSMUSG00000057455,Rit2
101722811,Syt4,ENSMUSG00000024261,Syt4
101703767,Thap1,ENSMUSG00000037214,Thap1
101705067,Rnf170,ENSMUSG00000013878,Rnf170
101704484,Hook3,ENSMUSG00000037234,Hook3
101712413,Chrna6,ENSMUSG00000031491,Chrna6
101706291,Chrnb3,ENSMUSG00000031492,Chrnb3
101708933,Smim19,ENSMUSG00000031534,Smim19
101707137,Slc20a2,ENSMUSG00000037656,Slc20a2
101709540,Vdac3,ENSMUSG00000008892,Vdac3
101713511,Dkk4,ENSMUSG00000031535,Dkk4
101710722,Polb,ENSMUSG00000031536,Polb
101711077,Ikbkb,ENSMUSG00000031537,Ikbkb
101713266,Plat,ENSMUSG00000031538,Plat
101712189,Ap3m2,ENSMUSG00000031539,Ap3m2
101713625,Kat6a,ENSMUSG00000031540,Kat6a
101714665,Ank1,ENSMUSG00000031543,Ank1
101716875,Nkx6-3,ENSMUSG00000063672,Nkx6-3
101717224,Agpat6,ENSMUSG00000031545,Gpat4
101718029,Gins4,ENSMUSG00000031546,Gins4
101719520,Golga7,ENSMUSG00000015341,Golga7
101716300,Sfrp1,ENSMUSG00000031548,Sfrp1
101720694,Zmat4,ENSMUSG00000037492,Zmat4
101722698,LOC101722698,ENSMUSG00000056313,1810011O10Rik
101723386,Ido2,ENSMUSG00000031549,Ido2
101723745,Ido1,ENSMUSG00000031551,Ido1
101719058,Adam32,ENSMUSG00000037437,Adam32
101724467,LOC101724467,ENSMUSG00000031554,Adam5
101719410,LOC101719410,ENSMUSG00000031553,Adam3
101725832,Adam9,ENSMUSG00000031555,Adam9
101726670,Tm2d2,ENSMUSG00000031556,Tm2d2
101696538,Htra4,ENSMUSG00000037406,Htra4
101696907,Plekha2,ENSMUSG00000031557,Plekha2
101698526,Tacc1,ENSMUSG00000065954,Tacc1
101700324,Fgfr1,ENSMUSG00000031565,Fgfr1
101699965,Letm2,ENSMUSG00000037363,Letm2
101703406,Whsc1l1,ENSMUSG00000054823,Whsc1l1
101704950,Ppapdc1b,ENSMUSG00000031570,Plpp5
101705573,Ddhd2,ENSMUSG00000061313,Ddhd2
101707505,Bag4,ENSMUSG00000037316,Bag4
101708340,Lsm1,ENSMUSG00000037296,Lsm1
101708935,Star,ENSMUSG00000031574,Star
101709307,Ash2l,ENSMUSG00000031575,Ash2l
101710614,Eif4ebp1,ENSMUSG00000031490,Eif4ebp1
101721160,Adrb3,ENSMUSG00000031489,Adrb3
101721522,Got1l1,ENSMUSG00000039720,Got1l1
101712078,Rab11fip1,ENSMUSG00000031488,Rab11fip1
101713510,Brf2,ENSMUSG00000031487,Brf2
101713154,Adgra2,ENSMUSG00000031486,Adgra2
101713858,Prosc,ENSMUSG00000031485,Prosc
101714906,Erlin2,ENSMUSG00000031483,Erlin2
101715267,Znf703,ENSMUSG00000085795,Zfp703
101722235,Kcnu1,ENSMUSG00000031576,Kcnu1
101716656,Unc5d,ENSMUSG00000063626,Unc5d
101722923,LOC101722923,ENSMUSG00000042554,Zp3r
101718484,Dusp26,ENSMUSG00000039661,Dusp26
101718830,Rnf122,ENSMUSG00000039328,Rnf122
101719521,Tti2,ENSMUSG00000031577,Tti2
101719172,Mak16,ENSMUSG00000031578,Mak16
101721284,Fut10,ENSMUSG00000046152,Fut10
101722466,Nrg1,ENSMUSG00000062991,Nrg1
101724469,Wrn,ENSMUSG00000031583,Wrn
101725070,Purg,ENSMUSG00000049184,Purg
101725833,Tex15,ENSMUSG00000009628,Tex15
101726191,Ppp2cb,ENSMUSG00000009630,Ppp2cb
101726065,Ubxn8,ENSMUSG00000052906,Ubxn8
101696661,Gsr,ENSMUSG00000031584,Gsr
101699251,Foxo3,ENSMUSG00000048756,Foxo3
101699966,Lace1,ENSMUSG00000038302,Lace1
101700325,Snx3,ENSMUSG00000019804,Snx3
101701164,Nr2e1,ENSMUSG00000019803,Nr2e1
101701537,Ostm1,ENSMUSG00000038280,Ostm1
101701880,Sec63,ENSMUSG00000019802,Sec63
101702233,Scml4,ENSMUSG00000044770,Scml4
101702938,Sobp,ENSMUSG00000038248,Sobp
101703636,Pdss2,ENSMUSG00000038240,Pdss2
101697525,Bend3,ENSMUSG00000038214,Bend3
101704011,LOC101704011,ENSMUSG00000019797,1700021F05Rik
101706522,Qrsl1,ENSMUSG00000019863,Qrsl1
101705574,Rtn4ip1,ENSMUSG00000019864,Rtn4ip1
101707258,Aim1,ENSMUSG00000019866,Aim1
101707624,Atg5,ENSMUSG00000038160,Atg5
101707985,Prdm1,ENSMUSG00000038151,Prdm1
101705814,Edc3,ENSMUSG00000038957,Edc3
101701166,Clk3,ENSMUSG00000032316,Clk3
101701755,Arid3b,ENSMUSG00000004661,Arid3b
101702681,Ubl7,ENSMUSG00000055720,Ubl7
101703512,Sema7a,ENSMUSG00000038264,Sema7a
